Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
4_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0072671381012609105)	(4, 0.008653729997040274)	(5, 0.008982920878772066)	(6, 0.00921235694785786)	(7, 0.009416854313782155)	(8, 0.009481694942002053)	(9, 0.00960140071717725)	(10, 0.009808391953417695)	(12, 0.010025358670922739)	(14, 0.010182472500840185)	(16, 0.010277239572853883)	(18, 0.01040442695897753)	(20, 0.010531614345101175)	(22, 0.010668777212489423)	(24, 0.010788482987664619)	(26, 0.010900707151891367)	(28, 0.011002955834853514)	(30, 0.01111767386939641)	(32, 0.011262318347733107)	(34, 0.011377036382276003)	(36, 0.0115067176387158)	(38, 0.011706227264007794)	(40, 0.011908230759615938)	(42, 0.01229727452893533)	(44, 0.014671439069910069)	(46, 0.11936411494188434)	(48, 0.12100757548022714)	(50, 0.12121706058678375)	(52, 0.12142155795270804)	(54, 0.12153627598725095)	(56, 0.12174077335317524)	(58, 0.12197769103320946)	(60, 0.12216722517723688)	(62, 0.12238169802442576)	(64, 0.12261362796382771)	(66, 0.12301514108472784)	(68, 0.12325455263507824)	(70, 0.12345905000100255)	(72, 0.12372340025451442)	(74, 0.12388300795474802)	(76, 0.12409997467225307)	(78, 0.12428701494596431)	(80, 0.12445909199777866)	(82, 0.12466608323401909)	(84, 0.1248157154529881)	(86, 0.1250451515220739)	(88, 0.1252845630724243)	(90, 0.12548157882740013)	(92, 0.12565116200889834)	(94, 0.12583321454197727)	(96, 0.1260626506110631)	(98, 0.12630455603172963)	(100, 0.12660132659935144)	(102, 0.12686068911223103)	(104, 0.1271125700141622)	(106, 0.1273469938238803)	(108, 0.12766122148371517)	(110, 0.1280677223452476)	(112, 0.12879593247756338)	(114, 0.12978350512275877)	(116, 0.13110276252000208)	(118, 0.1329407449430046)	(120, 0.13428244717309326)	(122, 0.13517275887595878)	(124, 0.13598576059902365)	(126, 0.1367663420079786)	(128, 0.1375868253419919)	(130, 0.1383100477336754)	(132, 0.13912554332705643)	(134, 0.13995101440170205)	(136, 0.1406667551824371)	(138, 0.14139496531475287)
4_R1_001 - illumina_universal_adapter	(1, 0.0036335797199674464)	(2, 0.0038370040672243114)	(3, 0.004356086884362518)	(4, 0.005411789100299005)	(5, 0.005766028049832512)	(6, 0.006232501121990495)	(7, 0.0065095791122196725)	(8, 0.0068497887964251184)	(9, 0.007361856980899296)	(10, 0.008845451789341603)	(12, 0.010483368516392566)	(14, 0.013169972826715986)	(16, 0.015825011290051275)	(18, 0.018420425375742306)	(20, 0.02079663219068241)	(22, 0.022622190341496165)	(24, 0.024595055778254556)	(26, 0.026550384633352866)	(28, 0.02878103782051435)	(30, 0.031393988487865454)	(32, 0.034392743951738206)	(34, 0.03802632367170565)	(36, 0.04221230571396545)	(38, 0.04729265342088904)	(40, 0.053430457001915135)	(42, 0.06182697230075883)	(44, 0.07147910684646386)	(46, 0.08310410682892727)	(48, 0.09718948921829915)	(50, 0.11455596603627098)	(52, 0.1358225786154434)	(54, 0.16189772188580823)	(56, 0.19557146598948338)	(58, 0.2372857327843027)	(60, 0.2901357289332694)	(62, 0.35818468040702267)	(64, 0.44099417266406066)	(66, 0.5481058597856301)	(68, 0.6663357396796866)	(70, 0.8042732300433351)	(72, 0.9714617386159877)	(74, 1.1696970113596366)	(76, 1.4273023813134675)	(78, 1.6978041534201174)	(80, 2.0085804389672948)	(82, 2.369143079847423)	(84, 2.757452100230122)	(86, 3.1813621350409385)	(88, 3.638851216414465)	(90, 4.130622561275272)	(92, 4.673939180609535)	(94, 5.2701285936489235)	(96, 5.871179147124485)	(98, 6.509821117046581)	(100, 7.172388245327518)	(102, 7.859389092835436)	(104, 8.565066399811334)	(106, 9.276123930040544)	(108, 10.012037811114741)	(110, 10.765654871374785)	(112, 11.53533017946096)	(114, 12.336343358973686)	(116, 13.139076877147266)	(118, 13.991801928659221)	(120, 14.824594901456337)	(122, 15.666505143058522)	(124, 16.513318612892867)	(126, 17.376979476728046)	(128, 18.24727618306339)	(130, 19.1041205776073)	(132, 19.957306841216916)	(134, 20.82390683613832)	(136, 21.6958940689457)	(138, 22.61534055269974)
4_R1_001 - polya	(1, 0.008957685911966079)	(2, 0.013952104368755311)	(3, 0.016340586790857464)	(4, 0.02018811280707782)	(5, 0.022962400025701615)	(6, 0.025347375131471752)	(7, 0.02845836471796898)	(8, 0.03808244073301789)	(9, 0.05169082810123574)	(10, 0.06466263755519289)	(12, 0.07257514320021852)	(14, 0.08587137941488704)	(16, 0.10435844380093764)	(18, 0.11620089739598596)	(20, 0.13017404566273338)	(22, 0.14675312996416787)	(24, 0.16068945140942908)	(26, 0.17919580603530577)	(28, 0.1954083757800447)	(30, 0.20882035343366973)	(32, 0.22071541677369827)	(34, 0.2331979555993393)	(36, 0.24333760711519442)	(38, 0.2531493245540062)	(40, 0.26667879730475363)	(42, 0.27803899490414996)	(44, 0.29099677509277905)	(46, 0.30595372559065664)	(48, 0.31867651558504073)	(50, 0.33083813496630243)	(52, 0.3469174266904248)	(54, 0.37310129676708204)	(56, 0.3909184637337178)	(58, 0.40484601688814903)	(60, 0.41994326003930715)	(62, 0.43524743485405426)	(64, 0.4527734945651328)	(66, 0.47241095870808425)	(68, 0.49188533264159706)	(70, 0.5134009646803425)	(72, 0.5312935389481166)	(74, 0.5446967483109115)	(76, 0.5619860641695791)	(78, 0.5776672754900176)	(80, 0.5895079754269)	(82, 0.6027410799475923)	(84, 0.6234763341024645)	(86, 0.6460915098112966)	(88, 0.6603347214356091)	(90, 0.676770005767431)	(92, 0.6931140998746205)	(94, 0.718870077358772)	(96, 0.736041898120317)	(98, 0.7488120368851833)	(100, 0.7612823001036622)	(102, 0.7748293094360699)	(104, 0.7874801994456476)	(106, 0.7995365993369489)	(108, 0.8144795205694983)	(110, 0.8282930859431391)	(112, 0.840021551757397)	(114, 0.8519446736280817)	(116, 0.8650830806078096)	(118, 0.8788089630731499)	(120, 0.8915282457512019)	(122, 0.902602597069539)	(124, 0.9145309799147217)	(126, 0.9282165282422439)	(128, 0.9403395671438535)	(130, 0.9549457860085295)	(132, 0.9714231581363355)	(134, 0.9861398574654701)	(136, 0.9980682403106528)	(138, 1.007269684707694)
4_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.008522778686796231)	(4, 0.010244871005815552)	(5, 0.01068679286364943)	(6, 0.011027002547854877)	(7, 0.011261992742099875)	(8, 0.011377734181056367)	(9, 0.011542578048661068)	(10, 0.011751263370415956)	(12, 0.011980992590162932)	(14, 0.012151097432265655)	(16, 0.012277360820218191)	(18, 0.012401870550004721)	(20, 0.012531641254289273)	(22, 0.01267193390756987)	(24, 0.012778907055696323)	(26, 0.012873604596660726)	(28, 0.012991099693783224)	(30, 0.0131261313725658)	(32, 0.013275192316676433)	(34, 0.01342951423528509)	(36, 0.013599619077387812)	(38, 0.013818826348138745)	(40, 0.014057323858715758)	(42, 0.014678118849482398)	(44, 0.01820472542132339)	(46, 0.1978617435542891)	(48, 0.20392063251784487)	(50, 0.2051061054380659)	(52, 0.20590051258726727)	(54, 0.2066808904711406)	(56, 0.20815045601425486)	(58, 0.21018996046132155)	(60, 0.2127941428378426)	(62, 0.21582797146503552)	(64, 0.22339500645135765)	(66, 0.2644937392299084)	(68, 0.2892974803299178)	(70, 0.3227660464281701)	(72, 0.37870248094930986)	(74, 0.4011650883976994)	(76, 0.4095037329770648)	(78, 0.4146296757963046)	(80, 0.4190681846144695)	(82, 0.4236855665655671)	(84, 0.42842745824645123)	(86, 0.43397427902553287)	(88, 0.4405610190970568)	(90, 0.4475616224957586)	(92, 0.4552443989210373)	(94, 0.464114401924703)	(96, 0.4741681241904237)	(98, 0.4861841899439068)	(100, 0.5003309503690889)	(102, 0.5168504102928791)	(104, 0.5326543776849384)	(106, 0.5473833526212349)	(108, 0.5672172264787793)	(110, 0.5947216011544402)	(112, 0.6404499914912506)	(114, 0.7079886284386956)	(116, 0.8039189910938015)	(118, 0.9171526988729028)	(120, 1.0033292148086752)	(122, 1.0779596453794544)	(124, 1.1484654719437841)	(126, 1.2301508693164114)	(128, 1.316616738849575)	(130, 1.4057236175807457)	(132, 1.5206303152502183)	(134, 1.6572437936985311)	(136, 1.7884612659700387)	(138, 1.9296079507774808)
4_R2 - illumina_universal_adapter	(1, 8.977933138139766e-05)	(2, 8.977933138139766e-05)	(3, 9.97548126459974e-05)	(4, 0.00015960770023359586)	(5, 0.00017955866276279532)	(6, 0.00019452188465969494)	(7, 0.00020948510655659455)	(8, 0.00020948510655659455)	(9, 0.00020948510655659455)	(10, 0.00022694219876964408)	(12, 0.0002543747722472934)	(14, 0.00030923991920259197)	(16, 0.00038156215837094006)	(18, 0.0004638598788038879)	(20, 0.0005611208211337355)	(22, 0.0006808265963089322)	(24, 0.0007855691495872296)	(26, 0.0009701155529823248)	(28, 0.0011247355125836207)	(30, 0.0013217512675594656)	(32, 0.0015087915412707108)	(34, 0.0017556847025695542)	(36, 0.001997590123236098)	(38, 0.0022918668205417904)	(40, 0.002606094480376682)	(42, 0.0029078527886308245)	(44, 0.003224574318781866)	(46, 0.0035662345520944072)	(48, 0.003860511249400099)	(50, 0.004267012110932539)	(52, 0.004700945545942628)	(54, 0.005194731868540315)	(56, 0.005735901727144851)	(58, 0.006344406084285435)	(60, 0.0071324691041888145)	(62, 0.00807764595400964)	(64, 0.009142528579005662)	(66, 0.010576504010791875)	(68, 0.012175074883443982)	(70, 0.013900833142219737)	(72, 0.016050549354740984)	(74, 0.018566864503736263)	(76, 0.021484692773631693)	(78, 0.024459880060798564)	(80, 0.02764954019515433)	(82, 0.03143024759443763)	(84, 0.03523589369688243)	(86, 0.03922858007303848)	(88, 0.043370898668163516)	(90, 0.04751321726328857)	(92, 0.05187250257591865)	(94, 0.05649613814206063)	(96, 0.06121204690990016)	(98, 0.06580575603224834)	(100, 0.07051667705945557)	(102, 0.07529992032583113)	(104, 0.07979886237616562)	(106, 0.08425042089049325)	(108, 0.08840520883719905)	(110, 0.09254004582137565)	(112, 0.09642798964425339)	(114, 0.10046805955641629)	(116, 0.10422881599317038)	(118, 0.10708429750516206)	(120, 0.1092938666052709)	(122, 0.11110940419542806)	(124, 0.11255834284911118)	(126, 0.11345114842229284)	(128, 0.11399730602152969)	(130, 0.11444370880812052)	(132, 0.11483025870712377)	(134, 0.11531905728908914)	(136, 0.11574800298346694)	(138, 0.11613455288247018)
4_R2 - polya	(1, 0.009676216826661747)	(2, 0.014848503862356713)	(3, 0.017157827775111552)	(4, 0.020963473877556354)	(5, 0.023716706706585884)	(6, 0.026235515725897315)	(7, 0.029482534877524533)	(8, 0.039068972372804885)	(9, 0.05300970744008302)	(10, 0.06643919909255042)	(12, 0.0747936646516527)	(14, 0.08802115280851197)	(16, 0.10594459877068155)	(18, 0.11819199589329388)	(20, 0.13179855233820792)	(22, 0.14846009992040565)	(24, 0.16230856178598624)	(26, 0.18121209878240274)	(28, 0.1980756498602086)	(30, 0.2115151169939406)	(32, 0.2232063810360515)	(34, 0.23516947694262275)	(36, 0.24481826119580682)	(38, 0.25486357082925876)	(40, 0.2681583934846541)	(42, 0.2792735734837343)	(44, 0.2919274714678791)	(46, 0.3066088860190538)	(48, 0.3189360869917829)	(50, 0.33080940356697275)	(52, 0.3467227900543255)	(54, 0.3728685264488414)	(56, 0.3901784803132381)	(58, 0.40488483356757426)	(60, 0.4196934355048726)	(62, 0.4350581705226723)	(64, 0.45282450265492447)	(66, 0.47181781898272235)	(68, 0.49212291109681516)	(70, 0.5141662308212644)	(72, 0.5318078694377091)	(74, 0.5449829863179292)	(76, 0.5619936757443879)	(78, 0.5777349851799263)	(80, 0.5897005749568136)	(82, 0.602995397612209)	(84, 0.6233927629279993)	(86, 0.6455508006869914)	(88, 0.6603369577914444)	(90, 0.6778065193560747)	(92, 0.694777306857475)	(94, 0.7216736982171521)	(96, 0.7402206117583592)	(98, 0.7539319107565514)	(100, 0.7677230136048606)	(102, 0.7828907328676845)	(104, 0.7967516640848459)	(106, 0.8101462415528872)	(108, 0.8269798661868992)	(110, 0.8420602999886578)	(112, 0.8551680823703419)	(114, 0.8686150311150224)	(116, 0.8834685227180115)	(118, 0.8987160458309521)	(120, 0.9134523255290821)	(122, 0.9264778101903332)	(124, 0.9402614314276938)	(126, 0.9558306638114179)	(128, 0.9707340328207299)	(130, 0.9888096048721846)	(132, 1.0100124903000913)	(134, 1.030447263670624)	(136, 1.046615024930224)	(138, 1.0606605025507805)
4_R2 - polyg	(1, 0.8165829208388702)	(2, 0.8191266685613431)	(3, 0.8198000135467035)	(4, 0.8201790818347583)	(5, 0.8205880765666069)	(6, 0.8210569241860431)	(7, 0.8223936386754995)	(8, 0.8232066403985644)	(9, 0.8239398382715124)	(10, 0.8249673128417663)	(12, 0.8265658837144183)	(14, 0.827259179662308)	(16, 0.8275185421751876)	(18, 0.8278203004834417)	(20, 0.8280821568666374)	(22, 0.8283215684169879)	(24, 0.8285210780422798)	(26, 0.8287330570191527)	(28, 0.828872713756857)	(30, 0.8290323214570906)	(32, 0.8292019046385888)	(34, 0.8293764755607194)	(36, 0.8295610219641144)	(38, 0.8297106541830834)	(40, 0.8299151515490077)	(42, 0.8300672776382929)	(44, 0.8302218975978941)	(46, 0.8303989623903407)	(48, 0.8305311375170967)	(50, 0.8307007206985949)	(52, 0.8308802793613577)	(54, 0.831049862542856)	(56, 0.831182037669612)	(58, 0.8313291760182647)	(60, 0.8314563634043883)	(62, 0.8316633546406288)	(64, 0.8318429133033916)	(66, 0.8320598800208966)	(68, 0.8322369448133433)	(70, 0.8323616383291508)	(72, 0.8325287276403328)	(74, 0.8326609027670888)	(76, 0.8329227591502846)	(78, 0.8331272565162088)	(80, 0.8333741496775077)	(82, 0.833528769637109)	(84, 0.8336983528186072)	(86, 0.8338704298704215)	(88, 0.8340474946628681)	(90, 0.8342569797694247)	(92, 0.8344290568212391)	(94, 0.8345662196886273)	(96, 0.8347283212591771)	(98, 0.8348854350890945)	(100, 0.8351024018065996)	(102, 0.8352969236912593)	(104, 0.8355213720197128)	(106, 0.8357807345325923)	(108, 0.8360500725267366)	(110, 0.8363019534286676)	(112, 0.8366311443103995)	(114, 0.8369353964889699)	(116, 0.8372595996300692)	(118, 0.8375314314945297)	(120, 0.8378930426903712)	(122, 0.838187319387677)	(124, 0.838486583825615)	(126, 0.8388506888917728)	(128, 0.8392846223267829)	(130, 0.839748482205587)	(132, 0.840282170453243)	(134, 0.8410577641215656)	(136, 0.8418707658446305)	(138, 0.8428558446195097)
4_R2_001 - illumina_universal_adapter	(1, 0.0036265650873034167)	(2, 0.0038264821182282666)	(3, 0.004331535670038414)	(4, 0.005369701304314827)	(5, 0.005688867090528183)	(6, 0.006127281632030047)	(7, 0.006390330356931166)	(8, 0.006723525408472582)	(9, 0.007221564327618699)	(10, 0.008656056707412797)	(12, 0.010283451485467715)	(14, 0.012954272872297069)	(16, 0.015623340600960416)	(18, 0.018269610773465665)	(20, 0.020694920017053975)	(22, 0.022580102545511987)	(24, 0.024642404548736757)	(26, 0.02674854800611171)	(28, 0.029121247504719797)	(30, 0.0318972883815096)	(32, 0.034990741386346745)	(34, 0.038762860101428785)	(36, 0.04310667137862925)	(38, 0.048414994647133815)	(40, 0.05471413477943259)	(42, 0.06317202811408655)	(44, 0.0729469187314121)	(46, 0.08467363088750396)	(48, 0.09884318886884419)	(50, 0.11626578274812825)	(52, 0.13757272946511884)	(54, 0.1636092922558315)	(56, 0.197133975415396)	(58, 0.23868339834261065)	(60, 0.2912440408941861)	(62, 0.3587072705404929)	(64, 0.44096260681707256)	(66, 0.5470764624421836)	(68, 0.6644610791002246)	(70, 0.801223618492648)	(72, 0.9666128737869771)	(74, 1.163211983461741)	(76, 1.4185498734069242)	(78, 1.6871348971381281)	(80, 1.995482366125385)	(82, 2.352993641796661)	(84, 2.7384792725320874)	(86, 3.159723746930572)	(88, 3.6141947826004)	(90, 4.102211545327784)	(92, 4.641436880160753)	(94, 5.233205320963636)	(96, 5.829387719370361)	(98, 6.462814309906752)	(100, 7.119780254005461)	(102, 7.800189100467357)	(104, 8.500389732990815)	(106, 9.205618103476214)	(108, 9.936267502736058)	(110, 10.684406134885494)	(112, 11.449136126943527)	(114, 12.246098356092777)	(116, 13.045433284740636)	(118, 13.893197237300955)	(120, 14.723782354467065)	(122, 15.563760064770312)	(124, 16.41022806394595)	(126, 17.27459565202203)	(128, 18.148864394103388)	(130, 19.012353399438297)	(132, 19.88506313941007)	(134, 20.75844803777576)	(136, 21.649746554307214)	(138, 22.577733353329712)
4_R2_001 - polya	(1, 0.010802534302605922)	(2, 0.01618626487224881)	(3, 0.018725561896627604)	(4, 0.022962400025701615)	(5, 0.025862950632277944)	(6, 0.028598657371249576)	(7, 0.03212351028492456)	(8, 0.04223861058645556)	(9, 0.05674136361933721)	(10, 0.07084778990670118)	(12, 0.07944422223646971)	(14, 0.0931280169058259)	(16, 0.1113871057302955)	(18, 0.12352066658090108)	(20, 0.13727811489322958)	(22, 0.1538168650568459)	(24, 0.1674182377923997)	(26, 0.18571590709652147)	(28, 0.2022318597039797)	(30, 0.215471978857336)	(32, 0.22711100810512747)	(34, 0.23906218850646827)	(36, 0.24862664014387292)	(38, 0.25853831609814704)	(40, 0.27179246451683137)	(42, 0.28278965487586416)	(44, 0.29545632780893605)	(46, 0.31011691007675835)	(48, 0.32216804899356155)	(50, 0.33377551239436487)	(52, 0.3494234042096494)	(54, 0.37520393290812504)	(56, 0.39220389516940124)	(58, 0.4062051019668048)	(60, 0.4206710281782003)	(62, 0.4357016323190502)	(64, 0.45296288964706155)	(66, 0.4715762174210647)	(68, 0.49079455726234034)	(70, 0.5119682259587144)	(72, 0.5291382930620934)	(74, 0.5418663440309754)	(76, 0.558233235694323)	(78, 0.5731638813197106)	(80, 0.5845766886640871)	(82, 0.5972047811175067)	(84, 0.6167072135816757)	(86, 0.6381211334467927)	(88, 0.6518961183407812)	(90, 0.6681174563763502)	(92, 0.6835303579973897)	(94, 0.7079202357702215)	(96, 0.7246624102810946)	(98, 0.7369801052391309)	(100, 0.7493784684728036)	(102, 0.7627448510141124)	(104, 0.7748345704105679)	(106, 0.7862543923876084)	(108, 0.8005607357058973)	(110, 0.8133168452054355)	(112, 0.8243947038401045)	(114, 0.8354900990564337)	(116, 0.847574557478391)	(118, 0.8599816890028938)	(120, 0.8716382548323454)	(122, 0.8817708917155365)	(124, 0.8925453674874863)	(126, 0.9043965893733645)	(128, 0.9155691455489982)	(130, 0.928953064671967)	(132, 0.9443992857981607)	(134, 0.9593614972705362)	(136, 0.9711355581971104)	(138, 0.9815014316163804)
4_R2_001 - polyg	(1, 0.742863628386086)	(2, 0.7469496519128833)	(3, 0.7483631003946853)	(4, 0.7494047733452938)	(5, 0.7509199340007242)	(6, 0.7525824019420992)	(7, 0.7566719327852286)	(8, 0.759127054217639)	(9, 0.7611542830575437)	(10, 0.7642091555827286)	(12, 0.7683407742218422)	(14, 0.7702101738268061)	(16, 0.7711974833742684)	(18, 0.7719515563856516)	(20, 0.7725705977182522)	(22, 0.7730896805353904)	(24, 0.7735649218983784)	(26, 0.7739594949857301)	(28, 0.7743154875934297)	(30, 0.7747012923899513)	(32, 0.7750309801251607)	(34, 0.7754465971105045)	(36, 0.7757640092385518)	(38, 0.776056870152275)	(40, 0.7763883115456505)	(42, 0.7766618822195477)	(44, 0.7769652650822669)	(46, 0.7772756625776502)	(48, 0.7775369576443854)	(50, 0.7778859356194208)	(52, 0.7782191306709623)	(54, 0.7785575866970017)	(56, 0.7788732451668829)	(58, 0.7791713670551043)	(60, 0.7794887791831517)	(62, 0.7798780912960053)	(64, 0.7802288229292067)	(66, 0.7805848155369064)	(68, 0.7809320398537758)	(70, 0.7812529592981552)	(72, 0.7815896616660286)	(74, 0.7819579298808901)	(76, 0.7845550976247472)	(78, 0.7870242483224856)	(80, 0.7888638357386275)	(82, 0.7900212501281925)	(84, 0.791336493752698)	(86, 0.7933812591742627)	(88, 0.7958118293923491)	(90, 0.7990262848106406)	(92, 0.8022582768105924)	(94, 0.8055148200248683)	(96, 0.8082294828658478)	(98, 0.8106547921094361)	(100, 0.813208118399143)	(102, 0.8157491690816878)	(104, 0.8186707635862562)	(106, 0.8219992067853383)	(108, 0.8257187157554402)	(110, 0.830164239206269)	(112, 0.8353971551736353)	(114, 0.8414683197443531)	(116, 0.8490563986286674)	(118, 0.8579912869844754)	(120, 0.8691024651242987)	(122, 0.8813885942353468)	(124, 0.8967629153767341)	(126, 0.915781338187085)	(128, 0.9384245724265733)	(130, 0.9664094494397202)	(132, 1.0004760129725812)	(134, 1.044917218215542)	(136, 1.0999908529190061)	(138, 1.1721644083992089)
5_R1 - illumina_universal_adapter	(1, 0.000143780288382787)	(2, 0.00014910548424881617)	(3, 0.00019170705117704933)	(4, 0.00023430861810528253)	(5, 0.00025028420570336995)	(6, 0.0002556094015693991)	(7, 0.00026625979330145743)	(8, 0.0002769101850335157)	(9, 0.00029821096849763233)	(10, 0.00034613773129189466)	(12, 0.00038607670028711325)	(14, 0.0004606294424115213)	(16, 0.0005245317928038711)	(18, 0.0005618081638660751)	(20, 0.0005990845349282791)	(22, 0.0006549990915215853)	(24, 0.0006976006584498185)	(26, 0.0007588404109091537)	(28, 0.0008307305551005471)	(30, 0.0009398970703541447)	(32, 0.001038413193875684)	(34, 0.0011422545132632523)	(36, 0.0012540836264498644)	(38, 0.0014031891106986807)	(40, 0.0016082091515408027)	(42, 0.0018558307593111584)	(44, 0.002063513398086295)	(46, 0.0023537365727848833)	(48, 0.0027158498916748657)	(50, 0.0031312151692251392)	(52, 0.003732962302086433)	(54, 0.00441192477500515)	(56, 0.005170765185914303)	(58, 0.006102674462469404)	(60, 0.007340782501321181)	(62, 0.008850475529340443)	(64, 0.010581164185799918)	(66, 0.012745856305340766)	(68, 0.014828007888958163)	(70, 0.01728824837906363)	(72, 0.020155866352920326)	(74, 0.023665170428633538)	(76, 0.02787473776072958)	(78, 0.03224672356673951)	(80, 0.03716454194901743)	(82, 0.04263884329929539)	(84, 0.04775369392861639)	(86, 0.053283909835487656)	(88, 0.05942652326695228)	(90, 0.06539340523483794)	(92, 0.07161057140842697)	(94, 0.07854397642599692)	(96, 0.08530963777378696)	(98, 0.09179306374067744)	(100, 0.09826051411996985)	(102, 0.10421940829405646)	(104, 0.1106921838692149)	(106, 0.11657120010531108)	(108, 0.12196296091966558)	(110, 0.1274851890327378)	(112, 0.1328529864656952)	(114, 0.13795452410535114)	(116, 0.14267264764265294)	(118, 0.1463177442129499)	(120, 0.14850373711595488)	(122, 0.14985899946385928)	(124, 0.1508335103073426)	(126, 0.15180535855289293)	(128, 0.15262277611832842)	(130, 0.15354137240521842)	(132, 0.1542842372285295)	(134, 0.15508301660843388)	(136, 0.15597764951392679)	(138, 0.15692020918221394)
5_R1 - polya	(1, 0.006762998749857019)	(2, 0.010581164185799918)	(3, 0.012253275687733071)	(4, 0.015262011352039539)	(5, 0.017354813327388995)	(6, 0.0193837129523461)	(7, 0.021801351875523334)	(8, 0.029869023612557492)	(9, 0.041158438848539286)	(10, 0.052064439982166984)	(12, 0.0591549382777848)	(14, 0.07049494287449387)	(16, 0.08606315298883008)	(18, 0.09597334249551033)	(20, 0.10755830610205674)	(22, 0.12100975085964637)	(24, 0.13295949038301577)	(26, 0.1492758905165291)	(28, 0.1635447528395542)	(30, 0.1750951026729714)	(32, 0.18507451972591005)	(34, 0.1953548103452793)	(36, 0.20377394500947138)	(38, 0.21209190095220892)	(40, 0.22324286109567396)	(42, 0.2330279084995025)	(44, 0.24450370559079532)	(46, 0.25755043546256673)	(48, 0.26796651857651976)	(50, 0.2782574595876211)	(52, 0.2918154082625313)	(54, 0.3136646869008489)	(56, 0.3288867592838932)	(58, 0.34107879521916695)	(60, 0.35441841086356995)	(62, 0.36885767945430803)	(64, 0.38407176404355325)	(66, 0.4015996462365883)	(68, 0.42164634607425494)	(70, 0.4417010337057207)	(72, 0.4570562359854158)	(74, 0.46939737740493837)	(76, 0.4848377828184899)	(78, 0.4986327027094384)	(80, 0.5093576471836211)	(82, 0.5211582812227415)	(84, 0.5391441302602551)	(86, 0.5584240018932136)	(88, 0.5719606497846597)	(90, 0.5877525181253691)	(92, 0.6029426393332173)	(94, 0.6263974645251427)	(96, 0.6428709579367038)	(98, 0.6553399040570111)	(100, 0.6677689112083232)	(102, 0.6811857421927836)	(104, 0.6934230422929186)	(106, 0.7053940825997521)	(108, 0.7203019684267007)	(110, 0.7337294498028932)	(112, 0.7463448388095162)	(114, 0.7589309392388761)	(116, 0.7722572418936141)	(118, 0.7865713683815004)	(120, 0.801460616022918)	(122, 0.814983950924699)	(124, 0.8284194200946906)	(126, 0.8429891559841463)	(128, 0.8561929791339655)	(130, 0.8719635466912108)	(132, 0.8902316311096239)	(134, 0.9072323189119218)	(136, 0.9206731132777795)	(138, 0.9307643594439048)
5_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0028862561593877983)	(4, 0.003621133188899821)	(5, 0.003866092198737162)	(6, 0.004020522878852007)	(7, 0.004164303167234794)	(8, 0.004238855909359202)	(9, 0.004350685022545814)	(10, 0.004449201146067353)	(12, 0.0045876562385841115)	(14, 0.004680847166239621)	(16, 0.004821964856689394)	(18, 0.004944444361608064)	(20, 0.005133488814852099)	(22, 0.005301232484632017)	(24, 0.005429037185416717)	(26, 0.005596780855196635)	(28, 0.005679321391120087)	(30, 0.005753874133244494)	(32, 0.005887004029895223)	(34, 0.006020133926545952)	(36, 0.006134625637665579)	(38, 0.006299706709512482)	(40, 0.006557978709014896)	(42, 0.007146412852211117)	(44, 0.01131604121531194)	(46, 0.1457719116366819)	(48, 0.1467916866450265)	(50, 0.1469780685003375)	(52, 0.14720438932464375)	(54, 0.14739077117995475)	(56, 0.14763040499392607)	(58, 0.14796589233348592)	(60, 0.14818955055985916)	(62, 0.14844782255936156)	(64, 0.14880727328031854)	(66, 0.14926524012479703)	(68, 0.14959273967055783)	(70, 0.14992290181425164)	(72, 0.15027436474140954)	(74, 0.15052731154504595)	(76, 0.15071635599828997)	(78, 0.15095332721432828)	(80, 0.15109710750271105)	(82, 0.15123023739936178)	(84, 0.15138999327534267)	(86, 0.15158968812031876)	(88, 0.15186393570741924)	(90, 0.15208226873792646)	(92, 0.15232190255189776)	(94, 0.1525136096030748)	(96, 0.15270265405631883)	(98, 0.15296625125168728)	(100, 0.15324848663258683)	(102, 0.1536239129411419)	(104, 0.15396206287863473)	(106, 0.1542682616409314)	(108, 0.1545930985887592)	(110, 0.15507769141256786)	(112, 0.15594037314286457)	(114, 0.15722907054244362)	(116, 0.15915945404387918)	(118, 0.16121231705023342)	(120, 0.16286579036663548)	(122, 0.16406662203442504)	(124, 0.16499320611511412)	(126, 0.16612747283457832)	(128, 0.16710997147186069)	(130, 0.1678581614910378)	(132, 0.16873149361306658)	(134, 0.16969269146688484)	(136, 0.17041425550673178)	(138, 0.17104529121685624)
