gene,log2FC,pvalue,stat,padj
ENSG00000228110.4,1.1688311082221423,0.10735969150624142,2.0689343618066856,
ENSG00000054392.13,1.2535964084655,0.11938047899002198,1.9757528935090494,
ENSG00000287354.1,1.9723957651457014,0.3322671214524871,1.1021102699786554,
ENSG00000200972.1,1.8824803920975801,0.015931385204859545,4.0149212618425745,
ENSG00000143473.14,0.717871626701599,0.190292786922218,1.57537322161041,
ENSG00000224668.1,0.5852093187549705,0.5078060416092185,0.726427584579951,
ENSG00000234233.1,1.1981822881065378,0.04697201013853068,2.8378036427999147,
ENSG00000234004.4,-0.493246906931542,0.4195582812073599,-0.8988319743297257,
ENSG00000226986.4,0.4934143077891222,0.2932191531609155,1.2090533662878775,
ENSG00000117625.14,0.34746761120964814,0.357184566016095,1.0397209969662775,
ENSG00000082512.15,0.1514086126191597,0.5175549485364976,0.7088326107183303,
ENSG00000153363.15,0.2584177396719074,0.44538140360903405,0.8456227950866716,
ENSG00000198570.7,1.7284654719860688,0.3358729369782003,1.092826471888124,
ENSG00000170385.10,0.09770329761458485,0.6545144067863518,0.48273404185925417,
ENSG00000117650.13,-0.10227011479390336,0.4995273234624813,-0.741566462007752,
ENSG00000224763.1,-0.10427646330408662,0.9555400417448544,-0.0593233989474598,
ENSG00000231057.5,1.3606443580830299,0.44642337668166887,0.8435288760799182,
ENSG00000123684.13,0.0036670541936054285,0.9701940756859084,0.03975431614636949,
ENSG00000233626.2,1.2265390567945682,0.20153226571105337,1.526742506375421,
ENSG00000143493.13,0.3798461092589126,0.35361686425753813,1.048410334800229,
ENSG00000143476.18,0.07871858124012718,0.8638925224740881,0.18273686042715417,
ENSG00000220749.4,0.2253396643693135,0.585750885633453,0.5919023964324825,
ENSG00000229983.1,1.717540235155304,0.3340124017563404,1.0976053938216115,
ENSG00000226251.8,0.370471667835859,0.6672698692791623,0.46324780429036877,
ENSG00000066027.12,0.06370001261465519,0.7926703933874361,0.280966561984329,
ENSG00000230063.1,1.2108440254815052,0.34872236862871575,1.0604589428898499,
ENSG00000225338.1,-0.15574693786244242,0.752301754679457,-0.33808038607915347,
ENSG00000201544.1,0.5517234294923572,0.44025311651659876,0.8559862700763327,
ENSG00000229832.1,-1.7599528152228527,0.021373966612431076,-3.670913436518171,
ENSG00000065600.13,-0.09669083677406325,0.5479709997625708,-0.6554333618102762,
ENSG00000117691.10,0.11126582168093578,0.7382013509106233,0.35833853768228024,
ENSG00000260805.3,-0.24866026564291865,0.38009051298878144,-0.9856857177932699,
ENSG00000162772.17,0.3163583249974863,0.5243373233235212,0.6967341306840918,
ENSG00000237980.2,0.2616099143613765,0.8634485829783443,0.18334125226526596,
ENSG00000123685.9,-0.7568823719848564,0.4858466386760307,-0.7670018263228081,
ENSG00000117697.15,0.010281780037839543,0.9484665459144236,0.06877897183146219,
ENSG00000203705.11,-0.17477106090505265,0.3747293060431733,-0.9980724582121574,
ENSG00000198468.11,0.5187599320441906,0.4323166547508007,0.8722188864355793,
ENSG00000162769.13,0.3531685928888346,0.30025827040044895,1.1888328485259871,
ENSG00000143494.16,0.4993799731289431,0.4251974581827937,0.8869881050275001,
ENSG00000174606.14,-0.03535052730731662,0.849133375859784,-0.20287652772367032,
ENSG00000136643.12,0.2534030547842643,0.20407916302442983,1.5161087758565817,
ENSG00000230461.10,1.30925032493132,0.038653090534769265,3.033356289265088,
ENSG00000117707.16,0.18166345095138767,0.7296381177737833,0.370728281584474,
ENSG00000274895.1,0.7303196821484075,0.449051890194974,0.838264049269447,
ENSG00000272167.2,-0.05180633884146523,0.9309574331655057,-0.09221978395072966,
ENSG00000143499.14,0.396984241318724,0.5002350747213947,0.7402649482178548,
ENSG00000228470.1,0.5164230027045997,0.5890185493639453,0.5865376956601702,
ENSG00000152104.12,-0.3464091349668464,0.29678900242039435,-1.1987423170918954,
ENSG00000213036.3,-0.9016096815152931,0.11846053451642118,-1.9825128853622997,
ENSG00000215819.3,-0.3220245475941182,0.15557366206249565,-1.7469269854948188,
ENSG00000117724.15,-0.4207530865160548,0.1676653383938534,-1.6829919243711562,
ENSG00000250536.1,0.279545058714227,0.6943973754014924,0.42247745956425325,
ENSG00000224584.2,0.7236582944776344,0.05570584249068811,2.6717258431266075,
ENSG00000082482.14,0.3266668739005588,0.7136587409407782,0.39403533074813996,
ENSG00000136636.13,0.006116731991078005,0.9668156473217129,0.04426386214170473,
ENSG00000042781.14,1.0727116391385554,0.34916841573297003,1.0593546973500494,
ENSG00000196482.18,0.6596229349541094,0.2625569280511664,1.3028836787241367,
ENSG00000092978.11,0.14211607903356122,0.37770984256770956,0.9911672766662407,
ENSG00000162814.11,1.1987608502117317,0.10428043320803464,2.0946580613384698,
ENSG00000067533.6,-0.19586700955536823,0.4016152714287689,-0.9374201428080822,
ENSG00000232480.3,-1.9815644333478197,0.1659067203097165,-1.6919828910971817,
ENSG00000092969.12,-1.0644214167190391,0.1515236028974693,-1.7695244776645604,
ENSG00000228063.4,3.6808784634807115,0.023837579004359427,3.548176949437984,
ENSG00000143353.12,0.14720729329752333,0.6613301656414474,0.4722953259348387,
ENSG00000225920.2,-0.4520879578134633,0.5598479579099152,-0.6351486903260338,
ENSG00000223842.1,-0.31881915710515984,0.6081259741002351,-0.5555464493611516,
ENSG00000277007.1,0.3837156932693791,0.4110381370658319,0.9169795515323791,
ENSG00000287676.1,1.8613575689593211,0.04369527184245947,2.909608648110153,
ENSG00000228536.3,0.6989227046318116,0.6794478564045414,0.4448366055483115,
ENSG00000215817.9,-0.11730897045922252,0.7905678582276411,-0.2839118101600788,
ENSG00000136628.18,-0.11323846953421265,0.4853693746523985,-0.7678989201913224,
ENSG00000162813.18,0.08420842648635214,0.70823560415242,0.4020035462282281,
ENSG00000067704.10,0.08501147352856525,0.6990750212761743,0.41553353307203084,
ENSG00000118873.17,-0.08761639483171993,0.7304298361763362,-0.36957992434570663,
ENSG00000270585.1,0.08330104723136586,0.8813019951116748,0.15909744331642445,
ENSG00000270708.1,0.1521634982306483,0.782435307553967,0.29533272050973386,
ENSG00000218283.2,0.1239948562607033,0.294197650271865,1.2062153965101206,
ENSG00000213033.4,-0.39941868777951123,0.47027805039974385,-0.7966215554599734,
ENSG00000116141.17,0.27870455632549324,0.36925542876583844,1.0108796567624152,
ENSG00000233012.2,-0.014319505281807154,0.9832443131613282,-0.022343239271983555,
ENSG00000162817.7,0.13621921381317104,0.8080707932708446,0.2594822521386181,
ENSG00000117791.16,0.0779673500797762,0.6113694077299635,0.5503474929771988,
ENSG00000186205.14,0.3960676832374913,0.5065564053564173,0.7287009122260973,
ENSG00000143507.18,0.10978956423605425,0.8280100169776331,0.23188133945771433,
ENSG00000234419.1,2.7659871989702793,0.4019544498275579,0.9366774061211666,
ENSG00000276997.4,0.31901191416407226,0.5855428334754333,0.5922446292522732,
ENSG00000143512.13,0.5827890022568297,0.4634964258443356,0.8097621274361021,
ENSG00000143498.18,0.18205251067713552,0.7060752194154998,0.40518632947161515,
ENSG00000225265.2,0.24914371061385093,0.7345568989165677,0.3636032598328324,
ENSG00000154305.18,-0.04105177000692617,0.7851075221039354,-0.2915748929364946,
ENSG00000229399.1,0.9362013844174495,0.16646328077687855,1.6891266772089477,
ENSG00000272750.1,0.8743636464049238,0.08746905420481448,2.2518164049573555,
ENSG00000186063.13,-0.16402779553659202,0.2781462596879408,-1.2539414219565699,
ENSG00000162819.12,-0.12015265161681091,0.3928061771567432,-0.9568992032800004,
ENSG00000154309.9,0.7966089340574609,0.007444058478277675,5.0087844409439555,
ENSG00000187554.14,1.8390212779688593,0.3319002996777378,1.1030598336114765,
ENSG00000143502.16,1.8822354402734205,0.0339230400920024,3.167991333986023,
ENSG00000162909.18,-0.18116801993870715,0.3511393103806194,-1.0544905288359665,
ENSG00000143514.18,0.09525930731260232,0.57707918951028,0.6062352531486519,
ENSG00000288999.2,0.5254882810487234,0.16518085111365832,1.6957231561903428,
ENSG00000188460.4,0.30811477469339044,0.4320823798335066,0.8727017257732916,
ENSG00000233771.2,0.3797789224929515,0.6865484707882912,0.43418433034634846,
ENSG00000291068.1,0.3731736693317463,0.2362058751999111,1.3924268602785637,
ENSG00000290989.1,0.19913585793845434,0.41095896307726326,0.9171496540211047,
ENSG00000278467.1,0.3722847593183483,0.5784316590420981,0.6039905143842268,
ENSG00000143756.12,0.12474907198146576,0.5855472768825221,0.5922373192918243,
ENSG00000236773.1,-0.3680186063425268,0.5743371288167156,-0.6107971149203608,
ENSG00000143753.13,-0.02427180985765552,0.8610004611726364,-0.18667569412820828,
ENSG00000232628.7,2.8529991480061,0.15323471179614934,1.7598999250954785,
ENSG00000237101.1,1.6267413480332713,0.016184093529276355,3.9959828881715684,
ENSG00000143748.18,0.21077422479372387,0.3350629912395557,1.094903921729795,
ENSG00000221406.1,-0.4128252533603427,0.4938300293904706,-0.7520942051679853,
ENSG00000229742.1,0.22189480358868657,0.738313709038431,0.35817641860949184,
ENSG00000143771.12,0.12812499861891355,0.5422930140171249,0.6652389407393252,
ENSG00000162923.18,-0.10806583052584763,0.5871347427346243,-0.5896280613062308,
ENSG00000143786.8,-2.2572265282345056,0.19378964051818678,-1.5599339066769282,
ENSG00000233384.3,-1.1054577963945371,0.4140986122438176,-0.9104251143959349,
ENSG00000286174.1,-1.4950963997035553,0.31081015540961215,-1.1593373835292458,
ENSG00000229400.1,-0.6417777701999964,0.5563171598887189,-0.6411476638536825,
ENSG00000225334.3,-1.5600828618386142,0.295393201573294,-1.2027599391520256,
ENSG00000185842.16,0.9170676022533792,0.18680141084230067,1.5910828779675859,
ENSG00000143815.15,-0.09235350577894443,0.762782749105638,-0.3231312900685879,
ENSG00000234476.5,1.1241946919807937,0.31418172696448304,1.1501089600279077,
ENSG00000154380.19,0.28146997279359576,0.3866269089612422,0.9707865795524674,
ENSG00000289602.1,0.8381995643917866,0.03565339537633804,3.1163151307774113,
ENSG00000227496.3,1.1884522709679957,0.31133422721475507,1.1578968637074134,
ENSG00000226349.1,2.8771897910908293,0.18757944730071535,1.5875559590686408,
ENSG00000143742.14,0.0769752377610103,0.7684517656954081,0.31508229644213104,
ENSG00000143819.13,0.4339458822350951,0.5173353368239443,0.7092262806775815,
ENSG00000242861.1,-0.4951970179353068,0.38410101933362634,-0.9765181934122318,
ENSG00000196187.12,0.2533474000623855,0.4568766086520776,0.8227356410542,
ENSG00000143811.20,0.22559917269887728,0.20481138200824958,1.513076666568692,
ENSG00000143768.13,-2.543770736816345,0.1935838329502189,-1.5608346220041562,
ENSG00000143751.10,-0.0015499172969066304,0.9843893402821873,-0.020816091871311743,
ENSG00000289341.2,1.1373149885937748,0.15007328579625234,1.777773104147676,
ENSG00000272562.2,2.3076438544066393,0.09338076818026024,2.1929820318530506,
ENSG00000163041.13,0.24411566018633962,0.4206366572137338,0.8965569518365091,
ENSG00000225518.3,0.3393945786708667,0.48007376142281,0.7778984458523476,
ENSG00000182827.9,-0.08982707494188662,0.522374935158584,-0.7002229216431991,
ENSG00000234478.1,-0.5318606144402146,0.5698146955231802,-0.6183528545634936,
ENSG00000185155.12,-0.052550256519471907,0.9245114497129447,-0.10086461503959973,
ENSG00000183814.16,0.43033206536236285,0.45405991476901425,0.828300913466007,
ENSG00000143799.14,0.15441227390557719,0.6508292558466475,0.4884039659398765,
ENSG00000203685.11,1.7062603435283847,0.14475962991826918,1.808737498534807,
ENSG00000143772.11,-0.06156983227680002,0.9104364241321705,-0.11977473465758157,
ENSG00000228382.3,-0.5096446050342047,0.3927884543093946,-0.9569387658361284,
ENSG00000228548.1,-0.22072450529335738,0.7887522658535995,-0.28645753575960925,
ENSG00000143801.18,0.17866712376984542,0.7234460484152996,0.3797302143893289,
ENSG00000288674.1,0.7731827645717513,0.28146615174680484,1.2438593518894845,
ENSG00000143776.20,-0.17082145165154886,0.3334239561599957,-1.0991218834280945,
ENSG00000287532.1,1.0021245616210779,0.03529200332476488,3.1268607456778934,
ENSG00000228625.1,0.011851008954864158,0.9859004060148743,0.018800843011280686,
ENSG00000228729.1,-0.5947894415449372,0.3948886476613581,-0.9522610863816441,
ENSG00000236636.2,-0.06351510963538853,0.8884084817932478,-0.1494804783131637,
ENSG00000287525.1,-0.3488719571282462,0.5723059518231184,-0.6141856963650493,
ENSG00000181450.18,-0.20380549251283328,0.44726772820264765,-0.8418349661271501,
ENSG00000225934.2,-0.4335701985885143,0.49988767969676307,-0.7409036152749182,
ENSG00000143740.15,0.334892666694474,0.2748518628206497,1.2640604121953922,
ENSG00000081692.13,0.4521664040957212,0.2693287272785561,1.2812891170435277,
ENSG00000230005.2,0.5743924627207773,0.3289094596541285,1.1108378125248275,
ENSG00000286389.2,2.0199199915854638,0.12360596341009576,1.9454161862224408,
ENSG00000143816.8,0.9828619413044815,0.041441371741321696,2.9627451415968693,
ENSG00000233003.4,3.371907651400333,0.38323993680289975,0.9784795343635533,
ENSG00000154342.6,3.052627347528576,0.15415160478047113,1.7547895133385336,
ENSG00000276255.2,1.3932906948181218,0.3724099629409099,1.0034789496297727,
ENSG00000143761.17,0.11028660937516663,0.32008666440867384,1.134164594623433,
ENSG00000143793.13,0.10361078458686568,0.6321474059224472,0.5174401705532409,
ENSG00000162910.19,0.34211842381249913,0.10395182233669936,2.097452673114058,
ENSG00000224566.2,1.3510710488514077,0.04907177541755627,2.79478592733557,
ENSG00000287895.1,2.526155179663766,0.004847133787661075,5.645739378934587,
ENSG00000280157.1,-0.07953279462586048,0.9236990232301516,-0.10195482629564542,
ENSG00000143774.18,0.23455312125070513,0.20318195039995066,1.519839271636515,
ENSG00000198835.4,0.4570711922362882,0.14026375657204668,1.8359010401678577,
ENSG00000203684.5,0.796796406552266,0.23941060630472147,1.3810260937834995,
ENSG00000181873.13,0.673473528000923,0.05693041826096859,2.6508638653553422,
ENSG00000162913.10,1.0271654810900905,0.27630425210653026,1.2595850565500044,
ENSG00000154358.23,0.5848062467989199,0.5021108104911055,0.7368222269392302,
ENSG00000269934.3,0.24663412668191728,0.7667471283919962,0.31749993351134653,
ENSG00000270110.2,0.5000100527980951,0.6184753617018308,0.5390171053102766,
ENSG00000287315.1,1.2288494201249711,0.321893698727804,1.1293393754880627,
ENSG00000154370.16,0.27988848976119274,0.4065277890110506,0.9267139317251349,
ENSG00000231563.3,0.5356627631626157,0.22060503594624314,1.450221772363903,
ENSG00000162931.12,0.5253999153260944,0.26442343295513954,1.296878320704105,
ENSG00000168148.4,0.31878669584301417,0.6199499582179373,0.5366759903491853,
ENSG00000181218.6,1.016121475967657,0.3257208786110057,1.1192013634163014,
ENSG00000196890.5,1.0682884436803446,0.2860855308974438,1.2300177740445184,
ENSG00000181201.4,-0.004899329910846906,0.9962381902445807,-0.005015772629277788,
ENSG00000279306.1,1.280456110486866,0.0641235095386758,2.537904360621403,
ENSG00000168159.15,0.5099704920489446,0.027856353730062323,3.3772439525059377,
ENSG00000183929.7,4.277774946969637,0.023205276772237503,3.57818517593847,
ENSG00000234975.6,0.901195546603742,0.2309950517459435,1.4112960572200421,
ENSG00000116574.6,0.8145247238542613,0.2917787755507591,1.213247233929771,
ENSG00000177788.7,0.7554061595103319,0.01573445637945599,4.029931642200083,
ENSG00000168118.12,0.31109946704172436,0.35465508096356396,1.045873698816678,
ENSG00000237481.1,0.4101265359740434,0.19256231403950577,1.5653199118076655,
ENSG00000154429.11,-0.21360869024879536,0.5385477429684924,-0.6717463989903505,
ENSG00000069248.12,0.18964789845510882,0.5319564437475988,0.6832772042103032,
ENSG00000135776.5,-0.15129318913207632,0.4626631038250722,-0.8113872065417532,
ENSG00000201492.1,1.4106463863567782,0.24282225080468564,1.3690539065669072,
ENSG00000135801.11,0.3196841087024101,0.3989849469358306,0.943198140437052,
ENSG00000135763.10,0.4016587675271645,0.4300247244442924,0.8769517553049313,
ENSG00000213028.3,1.1392571282967172,0.14027518870014963,1.835830790540495,
ENSG00000143641.10,0.29180765650974894,0.37530626499730985,0.9967320676182578,
ENSG00000227006.2,0.7276873231018176,0.09118947813182036,2.2142914356015937,
ENSG00000177614.11,0.16694193256524134,0.7239786239122062,0.3789545153013728,
ENSG00000282564.3,0.40059833819869867,0.6036634022782552,0.5627282137992342,
ENSG00000135775.14,0.38569051090302175,0.37839029282875847,0.9895974729102067,
ENSG00000135744.9,0.9159091860916829,0.06645144977318605,2.5044280438612065,
ENSG00000135773.13,1.203007165118333,0.2410051296681726,1.3754097430138286,
ENSG00000119280.17,0.22265235275840262,0.5309115463352309,0.685114484694485,
ENSG00000223393.2,0.11906783338458118,0.8256033237238477,0.2352007737516566,
ENSG00000143643.13,0.1717278540379434,0.4999146447011739,0.7408540296752927,
ENSG00000173409.14,-0.1633287872892164,0.44978237551822847,-0.83680529173081,
ENSG00000182118.8,-1.0744208591025655,0.19286587067537328,-1.563984503697928,
ENSG00000227934.1,-0.05443342581526968,0.909450982051365,-0.12110060168773563,
ENSG00000119283.16,-0.07073850613785523,0.8969410949551855,-0.1379561477591323,
ENSG00000143633.13,0.10023423706014595,0.5969607990454457,0.5735786170020395,
ENSG00000116906.13,0.38635689578986177,0.31249986566687704,1.1547009060582092,
ENSG00000116903.7,0.02929399846800163,0.8365447391621269,0.22013485482666295,
ENSG00000010072.16,0.08495199072663799,0.7349197299474859,0.36307857521089654,
ENSG00000287450.1,1.4135577420854384,0.14544692168573492,1.8046646873055125,
ENSG00000135766.9,-0.14181077910653206,0.46320879450095004,-0.8103227837977134,
ENSG00000233461.6,1.0788980512171702,0.14890293822952785,1.7844915461819133,
ENSG00000116918.15,0.08803875382206809,0.7197613472834281,0.3851045947279427,
ENSG00000162946.23,0.3130206014255804,0.5115658029995942,0.7196127137541811,
ENSG00000286071.3,0.7233926563935655,0.4771257428781275,0.7835018487300743,
ENSG00000226758.1,0.9470816582345334,0.2812279693624148,1.2445788926737067,
ENSG00000116991.12,-0.14410845166678596,0.6605844055672879,-0.47343451333888126,
ENSG00000212916.6,-0.11545543346140708,0.8965593966461789,-0.13847117695047326,
ENSG00000135778.12,0.4062545669164922,0.07730018004627157,2.3642930409671425,
ENSG00000135749.19,-0.011193435053310002,0.9724637008835955,-0.03672538131365719,
ENSG00000231940.1,-0.08489087081105118,0.918298434436054,-0.10920590360555413,
ENSG00000143674.11,-0.5346205668891543,0.40700803486336556,-0.9256731511977331,
ENSG00000135750.15,0.7391211470973131,0.5090644277796087,0.7241425209281537,
ENSG00000225486.1,0.002415686992323125,0.9943628102825105,0.0075163414217214895,
ENSG00000183780.13,1.1049976255392435,0.40945594806043395,0.9203840417010634,
ENSG00000235605.1,0.5943510863668318,0.3394888658355621,1.0836068024142622,
ENSG00000231663.3,0.2123362210436089,0.7376335554240343,0.3591579719196689,
ENSG00000168275.16,0.27725218675442154,0.11395874092657568,2.0164428421822898,
ENSG00000059588.10,-0.11454236834713619,0.6510031532409355,-0.4881359944282045,
ENSG00000289057.1,0.15000977674270471,0.7693094422875998,0.3138667288326151,
ENSG00000168264.11,0.15092097303164204,0.5306104283580375,0.6856444315414777,
ENSG00000227630.4,1.0240175468159733,0.5161730596816333,0.7113117828044689,
ENSG00000238005.5,3.434450080718801,0.154327641705761,1.753812044032589,
ENSG00000273416.1,0.3721840355113724,0.7056156546422558,0.40586401748037476,
ENSG00000173726.11,-0.0445584097735005,0.7984825594683107,-0.2728402516393803,
ENSG00000207181.1,0.890590236477059,0.303383453655766,1.1799976089398347,
ENSG00000188739.15,-0.4299166094081592,0.015525274461167724,-4.046125527886394,
ENSG00000054267.22,-0.13243676328680118,0.44631440211181267,-0.8437476844268992,
ENSG00000289114.1,0.9444501764047023,0.2047995562362332,1.5131255491624502,
ENSG00000236863.2,-0.3712409961160061,0.5485562995446968,-0.6544266272531608,
ENSG00000152904.11,0.21034073246639495,0.3650283961492216,1.0208837684590801,
ENSG00000227962.1,-0.32715574226414357,0.7667094939733614,-0.3175533347800123,
ENSG00000284770.2,0.41278457771065863,0.3110089427586093,1.158790710435995,
ENSG00000162885.14,-0.3330993529647897,0.05002017550073028,-2.776050849124893,
ENSG00000231199.2,0.5984606988211462,0.6334712256297431,0.5153660173303659,
ENSG00000226663.2,2.3601726098537297,0.11624126458647256,1.9990596967562957,
ENSG00000168243.11,-0.11725381199989665,0.7290049337616424,-0.37164711606409145,
ENSG00000270710.1,-0.24762380829383202,0.6254737234109131,-0.5279365478042556,
ENSG00000227236.2,-0.027956753370415977,0.9638791838229661,-0.04818438056979747,
ENSG00000143669.16,-0.2839384094769839,0.6308329320379586,-0.5195022644899109,
ENSG00000235674.2,-0.816183358499773,0.3600049236681593,-1.0329061343472992,
ENSG00000116962.15,-1.3717254507236292,0.018543097132265787,-3.8347175098911945,
ENSG00000077585.14,0.03713380602852383,0.8774657683971363,0.16429641407410847,
ENSG00000086619.15,1.0994859598649571,6.875323438602324e-05,17.090410490324803,
ENSG00000186197.15,1.3509041353403815,0.2453221944900467,1.3603859369128382,
ENSG00000116977.19,-0.14936048327059456,0.5863871509831692,-0.5908562736256667,
ENSG00000273058.2,0.43403662157257045,0.4561227598374143,0.8242224353317167,
ENSG00000230325.1,0.9029519992772274,0.33897188506061093,1.0849195174944315,
ENSG00000119285.11,0.0947555614389977,0.786270221941211,0.2899414108178746,
ENSG00000077522.15,-0.43181995013722774,0.7532446997147758,-0.33673175111787007,
ENSG00000116984.15,-0.5097990456795745,0.03719495649371176,-3.072700965224425,
ENSG00000226498.2,-0.2031501671916787,0.7862119961832867,-0.290023189874837,
ENSG00000237991.3,-0.3858899834051223,0.1073045090255688,-2.0693881498910276,
ENSG00000198626.18,0.7898843667074548,0.4199245069636804,0.8980588149116241,
ENSG00000230019.1,-1.5538733182656492,0.5663349512332269,-0.624194069050814,
ENSG00000234464.2,-0.5121231912769482,0.6226959650390773,-0.5323254547534386,
ENSG00000215808.4,-0.49629043413286034,0.2546231299772327,-1.3288815423622542,
ENSG00000231877.1,0.3899232969353635,0.579292065862742,0.6025642814930375,
ENSG00000133019.12,0.8317824748614766,0.4912608602207204,0.7568716150457483,
ENSG00000233355.7,0.5286395163335833,0.619297459955696,0.5377114929386599,
ENSG00000155816.21,-0.034806630997365695,0.9065897713705012,-0.12495174269290146,
ENSG00000228818.1,0.14466627322240477,0.6210750650606072,0.5348920406410301,
ENSG00000202041.1,-0.661575390435295,0.2135840957687152,-1.4775820805835138,
ENSG00000223694.1,0.5510797683400837,0.17172494466474308,1.6626094438189556,
ENSG00000233735.5,0.6784340558817399,0.33140462716513847,1.1043444596702192,
ENSG00000233519.1,-0.23344106092249797,0.8040262494978145,-0.2651098696078119,
ENSG00000180875.5,-0.7463522273138612,0.5027035139992182,-0.7357363772475827,
ENSG00000182901.18,0.5285979524614925,0.45170125573878267,0.8329823380509667,
ENSG00000233615.1,-0.20774846360134003,0.7718357045954306,-0.31028958477939905,
ENSG00000287516.1,2.0621996079129694,0.33458953920781337,1.0961203983211587,
ENSG00000091483.8,0.20559418094954965,0.49757169723611844,0.7451699451885911,
ENSG00000117009.12,0.5401050432293484,0.31256274273238255,1.1545288232182132,
ENSG00000054277.14,0.7458497148900587,0.02343762681748942,3.5670461880786917,
ENSG00000203668.3,-0.3523923230874296,0.11931332037860433,-1.9762444644377253,
ENSG00000287513.1,1.1241641723323303,0.024867024030763022,3.5012933188442363,
ENSG00000162843.18,3.2801402391727343,0.3884718272526674,0.9666204910613004,
ENSG00000288723.1,1.7009147527105397,0.16702054668468339,1.6862768804832768,
ENSG00000174371.17,0.18160508324908625,0.6885437306337269,0.43120167109967034,
ENSG00000235990.2,0.07120719948563271,0.9144961520448827,0.11431528975844946,
ENSG00000213026.4,1.190380215890396,0.32889636801241273,1.1108719999882979,
ENSG00000197769.6,1.1109127803552212,0.2644118113350046,1.2969155853817516,
ENSG00000180287.17,-0.911289598389439,0.5068939429304258,-0.7280864573889841,
ENSG00000272865.2,-0.8996611065096549,0.4266248045654862,-0.884010817046024,
ENSG00000224525.2,-0.5148344203781486,0.5831750139137091,-0.5961451808221854,
ENSG00000213690.3,0.171333410861643,0.748937975137556,0.3428975049222977,
ENSG00000230199.1,0.5136078224307794,0.5983726762169463,0.5712865709197682,
ENSG00000291217.1,-0.3763149012289817,0.419228945875604,-0.8995277298225262,
ENSG00000143702.16,-0.24653561203903576,0.10596387966867754,-2.0804924801605473,
ENSG00000227230.1,-1.092441925951374,0.14142264485591807,-1.8288108346426566,
ENSG00000232085.1,-0.36833165887006847,0.6336735820718853,-0.5150491954975176,
ENSG00000054282.16,-0.19606013243449041,0.36922793425771183,-1.0109444029482033,
ENSG00000224727.1,-0.8848877863442008,0.08257115152688754,-2.3040422843225934,
ENSG00000117020.19,0.07473603587602566,0.6436861110453715,0.49944751450965286,
ENSG00000236031.1,-0.20007082701396534,0.8265317875663554,-0.23391981278820628,
ENSG00000226766.1,-1.0065407338309085,0.012455663544368108,-4.3191593791032235,
ENSG00000232184.1,0.3345619312311071,0.6268149605414726,0.5258216216693258,
ENSG00000228939.1,0.6083188490602698,0.01282574196766503,4.282150840189867,
ENSG00000226828.2,-0.044681077170959545,0.9508556771496253,-0.06558446834150475,
ENSG00000289055.2,0.013601316687736878,0.9803482552291656,0.026206075110624755,
ENSG00000179456.12,-0.41698203543185747,0.212900801974723,-1.4802931545924352,
ENSG00000225401.2,0.41847929215998675,0.5292133515766406,0.6881060140927658,
ENSG00000035687.10,-0.06006973417514095,0.5314767006820073,-0.6841204327155143,
ENSG00000179397.18,0.04853732610646599,0.9434987501845229,0.07542425707565886,
ENSG00000121644.19,0.2730426055000012,0.2922930026473919,1.211747750036069,
ENSG00000232059.3,0.1597074455147211,0.8340688570433517,0.223538506558787,
ENSG00000287601.1,0.4813038298369773,0.418434461493238,0.9012080277636426,
ENSG00000203667.10,0.05148085550952115,0.7580152917869399,0.3299200028155265,
ENSG00000153187.21,0.05142241047687497,0.8735059314725689,0.1696686965545204,
ENSG00000273175.2,1.6690917884670657,0.0948814660166719,2.1787077294843717,
ENSG00000272195.1,0.4671873872800897,0.4547301256087336,0.8269742203616621,
ENSG00000203666.13,-0.3649687616876772,0.26878323793680625,-1.2830091013060516,
ENSG00000223353.2,0.17038156837591478,0.44020669819789593,0.8560805180406664,
ENSG00000162849.16,1.274579201254914,0.20874577454045196,1.4969709463596395,
ENSG00000232192.1,0.3403228652396089,0.5893325040584598,0.5860232831744226,
ENSG00000185420.19,0.42260238063286315,0.3095423222291936,1.1628316257676552,
ENSG00000235096.2,0.539000596049299,0.6082943538929011,0.5552761224013468,
ENSG00000226876.3,0.4723679671952883,0.2919249400221593,1.2128207654308003,
ENSG00000225222.2,-0.4129327873138847,0.5975312884185859,-0.5726520642586295,
ENSG00000230184.1,-0.49465916550982836,0.4599647240524099,-0.8166652290737889,
ENSG00000162851.8,0.06857552856386828,0.8196280458372089,0.243456117819289,
ENSG00000162852.14,0.15972941618813363,0.5686725311740458,0.6202674678998464,
ENSG00000225300.1,0.23734766689332046,0.5570366376888789,0.6399231239254596,
ENSG00000260698.1,1.7992154388461123,0.08737004621963353,2.2528393067190775,
ENSG00000143653.10,0.2831818079734572,0.3291587390286749,1.1101870818284776,
ENSG00000228879.1,1.4350026049770714,0.045202441734676094,2.875829172131206,
ENSG00000223519.8,0.4316364392339365,0.41017830089249996,0.9188283484819559,
ENSG00000260855.1,0.5490940688257822,0.0654842243370163,2.5181717046275716,
ENSG00000227953.7,0.2154906026041457,0.5314125297958825,0.684233265033525,
ENSG00000235386.1,1.6150499924239168,0.4053562338022134,0.9292572497259588,
ENSG00000153207.16,-0.09507368861687775,0.7362489594886231,-0.36115742724763655,
ENSG00000197472.15,0.17399316897164355,0.6293402060885696,0.5218471346484644,
ENSG00000135747.11,0.2528308979035172,0.6346388373109764,0.5135387647540324,
ENSG00000277462.2,-0.08947076706834783,0.8248452579142274,-0.2362469968561267,
